183719.770000  ,  140431.090000
179863.720000  ,  187143.880000
137758.940000  ,  141825.830000
169335.950000  ,  192288.380000
192786.230000  ,  162146.910000
151261.110000  ,  132463.830000
144769.340000  ,  135448.520000
146164.650000  ,  134613.450000
141202.430000  ,  138020.510000
192388.630000  ,  156018.970000
190821.940000  ,  173518.290000
131510.810000  ,  152221.400000
179172.220000  ,  188217.890000
188322.200000  ,  178788.130000
178113.030000  ,  135073.410000
193009.140000  ,  158921.910000
130467.430000  ,  168180.540000
169678.140000  ,  131420.900000
193153.620000  ,  164623.480000
193086.030000  ,  165544.530000
147343.500000  ,  133431.760000
130476.970000  ,  169624.730000
185840.190000  ,  141171.500000
191065.370000  ,  149569.700000
153189.420000  ,  193008.750000
134620.670000  ,  179631.740000
151165.130000  ,  192456.360000
149143.720000  ,  132285.840000
177227.970000  ,  133880.280000
191768.800000  ,  173120.740000
193745.890000  ,  161098.740000
165009.950000  ,  194116.600000
130068.290000  ,  169579.050000
135400.700000  ,  181137.340000
137551.840000  ,  183823.640000
129217.920000  ,  164642.840000
135813.290000  ,  142128.870000
129191.850000  ,  165390.000000
144026.900000  ,  134563.230000
190203.350000  ,  177487.310000
193510.310000  ,  155575.050000
194181.970000  ,  161394.430000
129676.270000  ,  154675.490000
129378.570000  ,  168235.980000
185919.050000  ,  140161.240000
147974.620000  ,  191907.420000
189985.210000  ,  145401.740000
176162.590000  ,  191645.950000
128602.390000  ,  158752.330000
146900.410000  ,  191732.270000
134524.930000  ,  142788.080000
135640.870000  ,  182733.670000
140784.010000  ,  187906.770000
178573.940000  ,  133359.230000
163426.190000  ,  128711.650000
152439.860000  ,  129874.690000
145590.680000  ,  132500.520000
174888.600000  ,  131194.550000
190235.560000  ,  144424.090000
185017.960000  ,  137876.870000
128161.600000  ,  167560.850000
178290.200000  ,  132645.210000
149648.130000  ,  130334.520000
147243.380000  ,  192767.390000
134490.980000  ,  141320.190000
133539.280000  ,  181410.500000
192163.080000  ,  176843.490000
140220.010000  ,  188682.030000
151126.300000  ,  129484.590000
179246.250000  ,  191268.020000
195707.880000  ,  160220.950000
128127.480000  ,  169825.000000
163072.190000  ,  127756.830000
190382.560000  ,  180547.150000
194143.920000  ,  151341.480000
146039.440000  ,  131351.180000
138789.360000  ,  136250.170000
194115.660000  ,  173329.920000
183064.470000  ,  189011.320000
152849.390000  ,  128462.780000
146422.140000  ,  130696.850000
178791.200000  ,  131828.910000
195782.000000  ,  155711.550000
162922.530000  ,  127150.720000
135073.530000  ,  184825.760000
137787.970000  ,  136371.500000
195506.670000  ,  170247.250000
129897.510000  ,  147029.550000
144955.020000  ,  192912.170000
194046.530000  ,  148824.240000
132956.430000  ,  182513.550000
126671.690000  ,  156055.010000
196888.330000  ,  161871.900000
135900.940000  ,  186479.100000
193652.900000  ,  147054.000000
179256.850000  ,  192712.320000
133835.520000  ,  139782.220000
193862.400000  ,  147326.840000
142458.660000  ,  131934.740000
130480.350000  ,  179519.500000
195774.190000  ,  151665.020000
188120.100000  ,  137865.520000
133166.220000  ,  184135.580000
131930.160000  ,  182562.080000
197368.710000  ,  166687.220000
166332.380000  ,  197887.490000
161021.370000  ,  125726.190000
193080.500000  ,  180087.280000
142740.970000  ,  130808.750000
193299.990000  ,  144151.760000
165661.200000  ,  125783.780000
198008.440000  ,  163045.650000
150178.220000  ,  196740.050000
158213.300000  ,  125569.730000
191946.660000  ,  182417.750000
158694.390000  ,  198712.800000
175815.590000  ,  128044.190000
163835.780000  ,  198868.620000
142440.580000  ,  130390.850000
152398.860000  ,  126204.870000
166962.380000  ,  125263.140000
195987.970000  ,  175949.680000
136932.700000  ,  134091.790000
134911.240000  ,  135913.730000
193075.420000  ,  181841.800000
133493.820000  ,  137400.570000
161680.930000  ,  199388.930000
125139.750000  ,  170737.000000
135221.820000  ,  135394.170000
176622.380000  ,  196273.810000
198566.190000  ,  156415.550000
166856.610000  ,  124922.890000
184916.460000  ,  132724.500000
177066.340000  ,  196145.710000
176453.440000  ,  196464.150000
133363.430000  ,  137042.450000
151177.880000  ,  125822.630000
126384.450000  ,  148344.340000
138720.360000  ,  192136.230000
177348.570000  ,  127707.980000
195849.990000  ,  177826.000000
138527.260000  ,  192182.340000
126003.630000  ,  148648.080000
172818.080000  ,  198397.950000
134090.660000  ,  188586.690000
155799.850000  ,  124225.270000
194230.900000  ,  181788.280000
157401.740000  ,  200049.550000
157364.430000  ,  200129.280000
143070.220000  ,  128385.880000
123286.930000  ,  165442.500000
164821.270000  ,  200294.210000
123015.020000  ,  162256.240000
124725.830000  ,  173434.920000
149102.550000  ,  125514.120000
130776.090000  ,  138685.500000
193478.650000  ,  183867.080000
133170.000000  ,  188457.710000
168200.160000  ,  123814.290000
161965.130000  ,  123141.420000
127257.890000  ,  180490.350000
198820.720000  ,  173597.550000
136390.920000  ,  132081.390000
200606.130000  ,  161673.880000
124143.500000  ,  150411.530000
127206.800000  ,  180981.880000
181256.770000  ,  128014.890000
156428.880000  ,  123024.790000
147623.610000  ,  125178.690000
177053.670000  ,  198263.520000
142992.720000  ,  196918.880000
124112.500000  ,  149252.200000
174645.810000  ,  199318.420000
199598.860000  ,  151064.460000
197621.560000  ,  178454.580000
139134.740000  ,  194962.830000
166698.090000  ,  122466.340000
194522.410000  ,  184565.860000
121533.990000  ,  161235.620000
188631.120000  ,  191419.740000
200626.010000  ,  153297.230000
190224.900000  ,  134049.190000
121395.870000  ,  163530.930000
201736.350000  ,  161712.900000
122108.020000  ,  170201.040000
183826.470000  ,  195531.050000
201667.530000  ,  165366.010000
199530.620000  ,  148645.950000
122446.930000  ,  151946.110000
123200.440000  ,  149214.030000
125593.550000  ,  143156.730000
163536.370000  ,  202539.570000
131629.690000  ,  189589.480000
183971.740000  ,  196072.410000
201830.040000  ,  155441.860000
159007.570000  ,  121223.410000
131947.690000  ,  133554.080000
127399.690000  ,  139156.000000
197480.670000  ,  181879.970000
167591.300000  ,  202661.100000
120484.290000  ,  159532.950000
126368.160000  ,  140694.210000
175072.400000  ,  123131.450000
152054.030000  ,  121919.950000
135519.250000  ,  193979.290000
172433.330000  ,  201790.970000
121115.610000  ,  170505.020000
170246.560000  ,  121609.330000
201049.320000  ,  174163.050000
120319.600000  ,  158113.840000
120920.220000  ,  153959.950000
128583.580000  ,  136932.820000
173119.470000  ,  201776.690000
139256.090000  ,  127028.270000
191150.030000  ,  191226.370000
191739.450000  ,  190622.890000
195615.660000  ,  138123.410000
155282.270000  ,  203211.910000
149078.620000  ,  201832.610000
123123.040000  ,  145135.930000
119878.200000  ,  156158.180000
124219.750000  ,  142530.780000
156392.040000  ,  203814.490000
153631.890000  ,  203418.770000
195774.340000  ,  137423.150000
154780.830000  ,  120359.680000
140040.410000  ,  125669.750000
186760.120000  ,  195875.850000
131454.640000  ,  191728.410000
165841.630000  ,  204117.920000
119183.380000  ,  161193.550000
119252.220000  ,  157389.820000
119158.050000  ,  158002.090000
203754.510000  ,  156863.090000
139532.480000  ,  198507.310000
142872.390000  ,  200324.090000
199212.730000  ,  181971.710000
124369.240000  ,  140752.570000
157171.600000  ,  204592.560000
166435.160000  ,  204547.710000
127657.530000  ,  135415.090000
119694.640000  ,  172261.630000
135507.490000  ,  127695.200000
189324.670000  ,  129125.480000
118478.020000  ,  164367.270000
185658.410000  ,  126288.110000
196534.810000  ,  136801.670000
149186.910000  ,  120629.670000
196792.100000  ,  186990.040000
180193.200000  ,  123007.520000
118354.600000  ,  159283.790000
147631.040000  ,  121023.660000
164253.610000  ,  118821.540000
162333.590000  ,  205319.170000
124027.480000  ,  140186.890000
203359.240000  ,  173772.650000
171612.850000  ,  204316.230000
188495.750000  ,  196244.510000
130692.260000  ,  192887.920000
126995.730000  ,  135324.720000
142127.510000  ,  201104.000000
201727.470000  ,  179176.720000
119750.430000  ,  149073.630000
123944.200000  ,  184467.130000
195859.390000  ,  189169.580000
155456.520000  ,  118644.540000
197305.000000  ,  136752.240000
136666.990000  ,  125889.220000
118296.690000  ,  169699.930000
120432.530000  ,  146389.020000
191532.800000  ,  129886.550000
132364.200000  ,  194939.470000
127200.060000  ,  134230.350000
182884.370000  ,  123326.130000
133225.470000  ,  196026.520000
176770.390000  ,  120456.700000
145374.420000  ,  203238.050000
190257.340000  ,  195796.360000
198242.860000  ,  186909.870000
135612.500000  ,  125911.780000
131360.410000  ,  129364.680000
175371.450000  ,  119770.780000
160624.050000  ,  117560.260000
195847.780000  ,  133755.430000
125771.610000  ,  135547.900000
181704.040000  ,  201669.560000
181505.600000  ,  201877.070000
148643.930000  ,  119312.620000
120135.390000  ,  145263.090000
166208.680000  ,  117611.670000
184442.510000  ,  123684.190000
130396.110000  ,  129973.020000
117693.360000  ,  171548.060000
127457.230000  ,  191232.400000
173590.880000  ,  118786.490000
152888.960000  ,  117932.170000
128544.800000  ,  192531.920000
179332.620000  ,  203274.020000
119969.440000  ,  144811.280000
146299.910000  ,  119683.090000
181523.710000  ,  202320.380000
161936.380000  ,  207012.070000
174598.890000  ,  205135.890000
196390.190000  ,  133462.800000
117480.460000  ,  152295.420000
206085.540000  ,  154925.010000
167473.450000  ,  206761.950000
148097.390000  ,  205214.910000
134031.370000  ,  126075.650000
132487.160000  ,  127298.290000
132446.870000  ,  196709.270000
127601.150000  ,  132022.670000
146085.500000  ,  119388.620000
134158.660000  ,  198174.600000
206863.520000  ,  161572.710000
136089.030000  ,  199602.160000
205379.660000  ,  173709.350000
116054.960000  ,  161888.880000
183713.080000  ,  201703.680000
124490.760000  ,  135600.850000
171699.560000  ,  206389.640000
150423.410000  ,  206253.700000
132899.090000  ,  197529.420000
202308.330000  ,  141581.530000
179001.440000  ,  204215.560000
120449.750000  ,  141991.950000
133577.190000  ,  198178.980000
122418.210000  ,  138330.970000
125744.100000  ,  190483.020000
202067.300000  ,  140736.880000
183873.120000  ,  122033.730000
205043.220000  ,  176322.050000
206081.310000  ,  151225.530000
131522.570000  ,  127325.470000
197190.430000  ,  133170.860000
180692.950000  ,  203689.350000
205095.710000  ,  147652.660000
156748.430000  ,  116294.840000
143627.410000  ,  119669.930000
207286.200000  ,  167576.750000
204385.460000  ,  179101.080000
121858.160000  ,  138106.750000
177159.390000  ,  205603.400000
115209.380000  ,  164708.930000
116720.890000  ,  174125.730000
133397.640000  ,  125029.590000
170825.330000  ,  207547.690000
181487.470000  ,  204007.160000
203363.480000  ,  182307.500000
194661.270000  ,  194640.160000
198950.520000  ,  134401.030000
141042.850000  ,  120233.350000
128036.540000  ,  194341.060000
144972.260000  ,  118455.520000
190226.030000  ,  198739.150000
123538.740000  ,  189056.810000
201365.160000  ,  186220.880000
164627.660000  ,  208554.410000
190265.980000  ,  125263.420000
115381.380000  ,  154815.110000
141385.600000  ,  204257.080000
199622.290000  ,  134635.270000
203090.730000  ,  183846.630000
114538.490000  ,  163362.780000
116195.000000  ,  149263.560000
204734.700000  ,  143218.870000
203263.360000  ,  140111.550000
207302.050000  ,  173248.350000
204487.750000  ,  142580.540000
202561.400000  ,  185372.350000
208681.410000  ,  164509.270000
174127.290000  ,  207683.950000
204342.960000  ,  182393.550000
114127.800000  ,  159898.360000
204074.600000  ,  140929.890000
161086.380000  ,  209584.090000
142392.430000  ,  205627.810000
208329.120000  ,  153153.240000
135514.830000  ,  201940.090000
206457.830000  ,  146147.640000
140482.990000  ,  204837.560000
146764.950000  ,  116622.860000
115942.380000  ,  147778.090000
119194.120000  ,  139885.090000
192342.370000  ,  198518.330000
167972.220000  ,  209366.590000
193400.190000  ,  197641.390000
157911.940000  ,  114320.450000
172452.240000  ,  115433.470000
209095.330000  ,  156870.760000
186359.910000  ,  121105.170000
135445.470000  ,  202192.010000
126516.450000  ,  194727.130000
209453.130000  ,  162698.880000
120505.060000  ,  186908.360000
133886.030000  ,  122682.400000
186227.140000  ,  203266.500000
122529.070000  ,  190196.580000
138853.590000  ,  119479.510000
205491.680000  ,  142081.370000
116627.290000  ,  144195.370000
150789.410000  ,  209137.530000
114368.920000  ,  173267.300000
112921.730000  ,  159721.730000
210024.000000  ,  165878.530000
210086.950000  ,  165042.690000
191757.390000  ,  200153.080000
192612.250000  ,  199566.940000
118561.540000  ,  138903.730000
117969.480000  ,  184039.950000
146947.470000  ,  115428.910000
143840.420000  ,  116495.010000
114492.930000  ,  148609.810000
165074.750000  ,  210806.640000
141884.340000  ,  206872.760000
188275.910000  ,  120986.100000
161959.930000  ,  113031.870000
113927.940000  ,  173623.920000
132916.330000  ,  122226.790000
127261.040000  ,  126951.100000
112666.680000  ,  157827.210000
184896.430000  ,  205200.690000
208546.430000  ,  176267.970000
176443.090000  ,  208855.790000
147286.220000  ,  114930.090000
151049.880000  ,  113939.400000
134953.920000  ,  203501.410000
210674.470000  ,  165543.210000
116295.190000  ,  142331.100000
113417.580000  ,  172919.050000
204039.010000  ,  187071.100000
119787.370000  ,  135643.600000
117698.690000  ,  139246.330000
210918.070000  ,  164171.400000
203022.370000  ,  188910.540000
209139.950000  ,  148221.880000
113368.530000  ,  174044.340000
112340.450000  ,  155062.030000
139067.950000  ,  117709.830000
173103.290000  ,  113704.630000
119677.070000  ,  135191.460000
207467.030000  ,  142962.770000
138877.400000  ,  117683.470000
210274.910000  ,  172427.940000
203454.100000  ,  188988.830000
116209.710000  ,  141134.030000
112806.930000  ,  173143.420000
189050.800000  ,  203715.540000
193248.050000  ,  200624.660000
152513.400000  ,  211184.270000
111923.560000  ,  155339.280000
193290.310000  ,  200673.300000
112868.370000  ,  173937.940000
211548.330000  ,  159180.690000
190638.790000  ,  202812.070000
201411.340000  ,  131644.790000
209988.190000  ,  149116.280000
113890.220000  ,  177772.720000
121669.100000  ,  131396.350000
200651.190000  ,  193556.160000
112162.250000  ,  171552.800000
210797.050000  ,  152005.290000
111703.520000  ,  168917.020000
211522.700000  ,  156690.440000
115061.860000  ,  181286.250000
113029.650000  ,  148300.520000
130538.950000  ,  122248.360000
111145.460000  ,  164172.000000
123956.980000  ,  195648.260000
208270.610000  ,  142929.770000
150462.510000  ,  211341.520000
170045.720000  ,  211840.600000
133866.180000  ,  119668.780000
129808.000000  ,  122614.290000
203355.660000  ,  190445.210000
191367.350000  ,  202864.240000
141514.820000  ,  115525.160000
165267.550000  ,  111523.970000
140328.690000  ,  116026.020000
115194.330000  ,  182471.810000
211908.750000  ,  167283.190000
117586.290000  ,  187307.260000
129103.830000  ,  123034.670000
202727.080000  ,  191609.930000
169952.700000  ,  111967.790000
137972.880000  ,  117044.740000
212203.140000  ,  164817.600000
119617.740000  ,  133269.680000
117061.140000  ,  137294.910000
163438.970000  ,  212869.280000
111362.140000  ,  170702.700000
122325.600000  ,  194496.460000
208018.820000  ,  182745.160000
144493.750000  ,  113957.610000
110881.370000  ,  168029.840000
180741.910000  ,  114769.880000
211796.550000  ,  153351.030000
123670.120000  ,  196243.430000
203349.520000  ,  191252.790000
170232.000000  ,  212303.650000
121945.710000  ,  129669.530000
130333.140000  ,  202515.420000
199299.390000  ,  127566.210000
212128.930000  ,  153317.500000
117906.270000  ,  134855.450000
211034.450000  ,  148148.000000
120551.770000  ,  193268.910000
197069.830000  ,  124699.640000
193265.330000  ,  202672.040000
126350.520000  ,  124231.340000
128857.970000  ,  122031.420000
110121.910000  ,  157134.860000
128727.330000  ,  122105.170000
208569.430000  ,  140605.430000
204300.420000  ,  132974.010000
110174.260000  ,  168232.360000
148723.030000  ,  111878.190000
169318.290000  ,  213187.050000
130441.610000  ,  120503.320000
213381.350000  ,  162974.580000
151286.160000  ,  212891.880000
138452.720000  ,  115506.030000
119882.610000  ,  193183.190000
191457.210000  ,  204591.340000
210418.050000  ,  144132.640000
118213.980000  ,  190961.660000
117893.390000  ,  133523.910000
197712.950000  ,  199487.410000
146207.650000  ,  211848.430000
109452.680000  ,  165022.280000
212245.070000  ,  174246.600000
196617.830000  ,  200638.300000
186322.670000  ,  116078.690000
200480.240000  ,  127244.510000
178758.840000  ,  112689.940000
124705.500000  ,  199127.500000
195594.670000  ,  122338.770000
182457.980000  ,  209947.930000
109463.680000  ,  156606.460000
159697.420000  ,  214348.300000
121037.080000  ,  195287.600000
213501.030000  ,  155433.140000
111443.060000  ,  177527.040000
109157.090000  ,  159016.660000
180235.850000  ,  112928.600000
207537.230000  ,  187445.720000
120009.500000  ,  129708.370000
205480.470000  ,  190940.980000
213911.360000  ,  156753.610000
129135.970000  ,  203579.480000
214207.940000  ,  162772.140000
110836.140000  ,  147497.850000
109472.960000  ,  171069.060000
114171.310000  ,  185494.570000
196693.270000  ,  201464.830000
120763.430000  ,  195701.950000
130390.900000  ,  204770.130000
156347.340000  ,  214677.970000
190824.150000  ,  117855.240000
130886.260000  ,  205331.730000
189562.270000  ,  207067.200000
112699.130000  ,  141141.850000
118330.500000  ,  192954.600000
200771.530000  ,  126199.530000
203221.460000  ,  195009.240000
186134.440000  ,  114818.990000
206772.710000  ,  133988.600000
206310.650000  ,  133194.050000
209307.390000  ,  185548.960000
200553.830000  ,  125736.930000
165694.150000  ,  108860.720000
212399.840000  ,  178052.540000
125828.440000  ,  201746.860000
197366.050000  ,  201611.300000
155639.550000  ,  215185.850000
183558.360000  ,  210838.920000
214592.130000  ,  169375.800000
171495.060000  ,  214666.830000
209602.600000  ,  185676.480000
154551.010000  ,  215155.640000
206400.550000  ,  191389.560000
163512.090000  ,  215629.060000
114494.880000  ,  187980.870000
124443.590000  ,  200887.710000
206140.650000  ,  132100.710000
130111.960000  ,  205698.880000
215175.360000  ,  158017.330000
209110.760000  ,  136909.300000
188911.110000  ,  208382.380000
214045.350000  ,  174437.030000
109774.100000  ,  145900.040000
167662.730000  ,  215909.500000
215462.310000  ,  156156.350000
182825.510000  ,  211926.500000
121885.500000  ,  199183.020000
181548.830000  ,  111491.670000
211481.660000  ,  183435.450000
191516.350000  ,  116606.070000
119023.970000  ,  196156.280000
166711.230000  ,  216303.680000
210991.840000  ,  139063.100000
203824.830000  ,  127545.090000
152821.870000  ,  215903.800000
111776.940000  ,  184858.980000
125971.580000  ,  203808.690000
125470.110000  ,  120637.860000
158534.680000  ,  216812.410000
214442.720000  ,  147188.060000
119893.310000  ,  197949.400000
175234.790000  ,  215317.880000
213857.660000  ,  144924.000000
114113.650000  ,  133927.480000
132880.400000  ,  114924.710000
209737.410000  ,  135321.650000
200961.710000  ,  123468.740000
207396.180000  ,  192780.010000
156779.820000  ,  106932.530000
112638.570000  ,  136106.690000
127894.230000  ,  206000.140000
209269.450000  ,  190087.210000
106147.160000  ,  164130.740000
116174.730000  ,  130070.440000
197082.200000  ,  119417.460000
166046.310000  ,  217350.320000
192237.690000  ,  115739.490000
214413.120000  ,  178992.150000
206738.410000  ,  129655.430000
126725.180000  ,  205408.490000
105876.250000  ,  161348.720000
125829.700000  ,  204713.320000
150187.270000  ,  216538.190000
